JOCIL LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 4.44 , 4.44 , 4.44 , 8.88 , 8.88 , 8.88 , 8.88 , 8.88 , 8.88 , 8.88 
Reserves, 84.20 , 100.39 , 115.69 , 118.59 , 126.98 , 133.11 , 139.38 , 149.76 , 159.31 , 163.20 
Borrowings, 6.08 , 11.31 , 48.16 , 30.47 , 35.69 , 12.11 , 10.52 , 9.04 , 28.42 , 6.66 
Other Liabilities, 41.17 , 51.26 , 72.42 , 67.51 , 77.85 , 91.19 , 43.33 , 42.65 , 56.50 , 35.65 
Total, 135.89 , 167.40 , 240.71 , 225.45 , 249.40 , 245.29 , 202.11 , 210.33 , 253.11 , 214.39 
,,,,,,,,,,
Net Block, 48.34 , 55.06 , 66.81 , 80.42 , 81.66 , 73.72 , 66.75 , 63.20 , 58.70 , 53.79 
Capital Work in Progress, 1.41 , 10.21 , 12.67 , 1.41 , 1.88 , 0.50 , 1.22 , 0.60 , 2.28 , 1.46 
Investments, 0.62 , 1.00 , 1.45 , 1.45 , 1.35 , 1.41 , 1.41 , 1.32 , 2.76 , 16.02 
Other Assets, 85.52 , 101.13 , 159.78 , 142.17 , 164.51 , 169.66 , 132.73 , 145.21 , 189.37 , 143.12 
Total, 135.89 , 167.40 , 240.71 , 225.45 , 249.40 , 245.29 , 202.11 , 210.33 , 253.11 , 214.39 
,,,,,,,,,,
Working Capital, 44.35 , 49.87 , 87.36 , 74.66 , 86.66 , 78.47 , 89.40 , 102.56 , 132.87 , 107.47 
Debtors, 22.88 , 35.53 , 43.86 , 50.01 , 55.52 , 44.60 , 47.76 , 61.32 , 90.98 , 49.21 
Inventory, 16.90 , 29.77 , 67.55 , 50.65 , 57.20 , 60.53 , 55.50 , 54.14 , 55.09 , 55.56 
,,,,,,,,,,
Debtor Days, 43.18 , 42.99 , 41.80 , 46.63 , 49.71 , 43.40 , 52.74 , 56.96 , 88.37 , 52.60 
Inventory Turnover, 11.44 , 10.13 , 5.67 , 7.73 , 7.13 , 6.20 , 5.96 , 7.26 , 6.82 , 6.15 
,,,,,,,,,,
Return on Equity,11%,20%,16%,10%,11%,8%,9%,11%,5%,2%
Return on Capital Emp,,31%,22%,14%,16%,11%,13%,17%,7%,3%
,,,,,,,,,,
