INDIABULLS INTEGRATED SERVICES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , -   , 81.25 , 50.48 , 7.40 , 43.19 , 37.20 , 13.36 , 5.84 , 1.10 , 0.03 , 0.34 , 1.08 
Expenses, 10.04 , 0.50 , 65.15 , 37.20 , 12.22 , 36.34 , 35.12 , 16.26 , 8.50 , 3.71 , 14.00 , 0.34 , 1.08 
Operating Profit, (10.04), (0.50), 16.10 , 13.28 , (4.82), 6.85 , 2.08 , (2.90), (2.66), (2.61), (13.97), -   , -   
Other Income, 14.36 , 0.08 , 21.48 , 6.00 , 0.12 , 0.90 , 15.92 , 3.83 , 32.29 , 11.45 , 44.30 , -   , -   
Depreciation, 0.63 , 1.35 , 1.35 , 1.34 , 0.98 , 0.23 , 0.20 , 0.10 , 0.04 , 0.09 , 0.40 , 0.40 , 0.40 
Interest, 16.37 , 0.03 , 7.68 , 10.72 , 0.14 , -   , 0.16 , 0.39 , -   , 1.51 , 0.13 , 0.13 , 0.13 
Profit before tax, (12.68), (1.80), 28.55 , 7.24 , (5.83), 7.52 , 17.64 , 0.43 , 29.59 , 7.23 , 29.80 , (0.53), (0.53)
Tax, 0.06 , -   , 4.63 , 2.45 , (1.70), 2.73 , 4.27 , (0.32), 10.93 , 4.95 , 7.90 ,27%,27%
Net profit, (12.74), (1.80), 23.92 , 4.80 , (4.13), 4.79 , 13.37 , 0.75 , 18.66 , 2.28 , 21.88 , (0.39), (0.39)
EPS, (0.25), (0.04), 4.76 , 0.95 , (0.82), 0.95 , 2.64 , 0.15 , 3.68 , 0.42 , 2.45 , (0.04), (0.04)
Price to earning,  ,  ,  , 9.61 , (14.91), 19.94 , 5.20 , 96.22 , 10.38 , 695.76 , 119.80 , 230.54 , 119.80 
Price, -   , -   , -   , 9.18 , 12.25 , 18.89 , 13.72 , 14.23 , 38.20 , 289.38 , 293.45 , (10.05), (5.22)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.21%,0.00%,0.00%,0.00%,240.35%,,,
OPM,0.00%,0.00%,19.82%,26.31%,0.00%,15.86%,5.59%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,-45.91%,-31.70%,-69.08%,-81.16%,-69.08%,-81.16%
,,,,,,OPM,15.97%,14.01%,8.87%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 136.70 , 136.70 , 157.88 , 230.54 , 119.80 , 230.54 , 119.80 
