FUTURE CONSUMER LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 368.84 , 576.24 , 826.24 ," 1,576.24 ", 945.75 , 958.79 , 994.29 , 987.55 , 988.36 ," 1,141.29 "
Reserves, (15.36), 2.47 , 1.80 , (11.88), (16.17), (5.55), (68.99), (255.66), (248.65), 161.07 
Borrowings, -   , -   , -   , -   , 0.77 , 10.37 , 548.16 , 446.15 , 395.17 , 544.86 
Other Liabilities, 2.95 , 0.51 , 6.48 , 2.64 , 109.15 , 93.57 , 127.76 , 86.27 , 580.55 , 273.92 
Total, 356.43 , 579.22 , 834.52 ," 1,567.00 "," 1,039.50 "," 1,057.18 "," 1,601.22 "," 1,264.31 "," 1,715.43 "," 2,121.14 "
,,,,,,,,,,
Net Block, 0.44 , 0.31 , 0.16 , 0.13 , 261.61 , 286.01 , 306.70 , 233.81 , 229.81 , 295.25 
Capital Work in Progress, -   , -   , -   , -   , 0.05 , -   , 0.31 , 22.45 , 84.35 , 47.99 
Investments, 278.85 , 453.98 , 750.56 ," 1,289.56 ", 510.76 , 456.58 , 728.80 , 588.36 , 636.03 , 679.47 
Other Assets, 77.14 , 124.93 , 83.80 , 277.31 , 267.08 , 314.59 , 565.41 , 419.69 , 765.24 ," 1,098.43 "
Total, 356.43 , 579.22 , 834.52 ," 1,567.00 "," 1,039.50 "," 1,057.18 "," 1,601.22 "," 1,264.31 "," 1,715.43 "," 2,121.14 "
,,,,,,,,,,
Working Capital, 74.19 , 124.42 , 77.32 , 274.67 , 157.93 , 221.02 , 437.65 , 333.42 , 184.69 , 824.51 
Debtors, -   , -   , -   , -   , 13.72 , 24.73 , 124.93 , 143.41 , 276.51 , 435.17 
Inventory, -   , -   , -   , -   , 29.58 , 26.04 , 81.13 , 90.74 , 141.52 , 198.52 
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , 16.20 , 26.33 , 42.12 , 39.12 , 61.35 , 65.38 
Inventory Turnover, -   , -   , -   , -   , 10.45 , 13.17 , 13.34 , 14.75 , 11.62 , 12.24 
,,,,,,,,,,
Return on Equity,-3%,3%,0%,-1%,-1%,3%,-10%,-8%,1%,2%
Return on Capital Emp,,5%,0%,-1%,-1%,3%,-5%,0%,4%,5%
,,,,,,,,,,
