GMR INFRASTRUCTURE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 159.20 , 169.36 , 727.40 ," 1,381.87 "," 1,432.79 ", 786.29 , 649.74 ," 1,239.17 "," 1,179.77 "," 1,106.01 "," 1,085.31 "," 1,320.58 "," 1,051.25 "
Expenses, 33.52 , 95.09 , 487.82 ," 1,084.50 "," 1,072.01 ", 670.34 , 200.03 , 221.58 , 451.41 , 811.06 , 914.37 , 555.98 , 885.67 
Operating Profit, 125.68 , 74.27 , 239.58 , 297.37 , 360.78 , 115.95 , 449.71 ," 1,017.59 ", 728.36 , 294.95 , 170.94 , 764.60 , 165.58 
Other Income, 2.21 , 9.42 , 5.43 , 48.41 , 104.41 , 489.26 , (242.92)," (1,999.08)"," (3,651.51)"," (1,384.94)", 457.17 , -   , -   
Depreciation, 0.11 , 0.94 , 4.91 , 7.58 , 8.31 , 8.42 , 20.03 , 15.77 , 16.13 , 19.06 , 23.74 , 23.74 , 23.74 
Interest, 23.79 , 69.11 , 174.14 , 197.35 , 374.43 , 408.71 , 537.29 , 708.31 , 744.74 , 821.61 , 854.84 , 854.84 , 854.84 
Profit before tax, 103.99 , 13.64 , 65.96 , 140.85 , 82.45 , 188.08 , (350.53)," (1,705.57)"," (3,684.02)"," (1,930.66)", (250.47), (113.98), (713.00)
Tax, 6.32 , 0.19 , 7.08 , 20.55 , 29.00 , 22.18 , 2.12 , 14.67 , 0.09 , 0.09 , (3.94),0%,0%
Net profit, 97.67 , 13.45 , 58.88 , 120.30 , 53.45 , 165.90 , (352.65)," (1,720.24)"," (3,684.11)"," (1,930.75)", (246.53), (113.98), (713.00)
EPS, 0.27 , 0.04 , 0.15 , 0.31 , 0.14 , 0.43 , (0.81), (2.85), (6.10), (3.20), (0.41), (0.19), (1.18)
Price to earning, 199.75 ," 1,683.70 ", 263.27 , 91.68 , 155.52 , 56.88 , (20.56), (4.18), (2.71), (6.21), -   , -   , -   
Price, 53.58 , 61.75 , 39.83 , 28.33 , 21.36 , 24.24 , 16.63 , 11.92 , 16.52 , 19.86 , 17.00 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,72.82%,23.46%,0.00%,0.00%,0.00%,0.00%,,,
OPM,78.94%,43.85%,32.94%,21.52%,25.18%,14.75%,69.21%,82.12%,61.74%,26.67%,15.75%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,24.03%,6.17%,-5.05%,19.40%,-1.87%,19.40%,-5.05%
,,,,,,OPM,41.94%,41.99%,52.54%,57.90%,15.75%,57.90%,15.75%
,,,,,,Price to Earning, 408.47 , 101.36 , 56.88 ,  , -   , -   , -   
