JBF INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,394.29 "," 2,691.31 "," 3,560.46 "," 4,383.32 "," 4,504.09 "," 4,784.71 "," 4,126.88 "," 3,617.67 "," 3,913.32 "," 3,501.47 "," 3,247.24 "," 3,314.82 "," 3,265.70 "
Expenses," 2,166.83 "," 2,424.85 "," 3,140.90 "," 4,274.53 "," 4,230.35 "," 4,502.54 "," 3,710.91 "," 3,266.21 "," 3,654.73 "," 3,382.99 "," 3,167.97 "," 3,095.93 "," 3,185.98 "
Operating Profit, 227.46 , 266.46 , 419.56 , 108.79 , 273.74 , 282.17 , 415.97 , 351.46 , 258.59 , 118.48 , 79.27 , 218.89 , 79.72 
Other Income, 4.78 , 40.63 , 19.02 , 129.24 , 72.09 , 28.92 , 55.57 , 85.60 , 136.22 , 124.50 , (590.47), -   , -   
Depreciation, 52.30 , 62.21 , 73.37 , 83.94 , 100.66 , 112.22 , 96.76 , 100.56 , 97.10 , 94.85 , 99.15 , 99.15 , 99.15 
Interest, 59.42 , 61.89 , 173.74 , 125.87 , 158.10 , 169.60 , 174.24 , 240.74 , 242.58 , 310.24 , 285.19 , 285.19 , 285.19 
Profit before tax, 120.52 , 182.99 , 191.47 , 28.22 , 87.07 , 29.27 , 200.54 , 95.76 , 55.13 , (162.11), (895.54), (165.45), (304.62)
Tax, 44.25 , 53.99 , 60.16 , (20.46), 35.59 , 14.28 , 61.10 , 34.03 , 19.50 , (39.33), (225.14),0%,0%
Net profit, 76.27 , 129.00 , 131.31 , 48.68 , 51.48 , 14.99 , 139.44 , 61.73 , 35.63 , (122.78), (670.40), (165.45), (304.62)
EPS, 12.25 , 20.73 , 18.33 , 6.76 , 7.09 , 2.29 , 21.29 , 7.54 , 4.35 , (15.00), (81.26), (20.05), (36.92)
Price to earning, 3.38 , 6.76 , 9.63 , 15.95 , 14.74 , 38.26 , 10.71 , 27.28 , 64.54 , (6.67), -   , 45.91 , -   
Price, 41.38 , 140.07 , 176.46 , 107.78 , 104.48 , 87.78 , 227.98 , 205.67 , 280.89 , 99.96 , 19.00 , (920.64), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,40.80%,28.95%,43.65%,118.36%,14.10%,87.12%,9.39%,13.27%,11.48%,0.00%,,,
OPM,9.50%,9.90%,11.78%,2.48%,6.08%,5.90%,10.08%,9.72%,6.61%,3.38%,2.44%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.31%,-0.24%,-4.91%,-5.33%,-7.26%,-5.33%,-7.26%
,,,,,,OPM,7.26%,6.28%,7.15%,6.60%,2.44%,6.60%,2.44%
,,,,,,Price to Earning, 21.25 , 28.58 , 35.20 , 45.91 , -   , 45.91 , -   
