ORIENT GREEN POWER COMPANY LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 40.45 , 276.59 , 468.08 , 468.08 , 468.08 , 568.08 , 568.08 , 739.80 , 739.80 , 750.72 
Reserves, 156.72 , (10.86), 665.26 , 659.88 , 643.91 , 557.24 , 319.42 , 233.08 , 120.35 , (8.63)
Borrowings, -   , 25.22 , 176.11 , 229.98 , 349.81 , 495.47 , 388.76 , 303.42 , 473.37 , 358.67 
Other Liabilities, 0.53 , 85.14 , 45.14 , 217.09 , 183.59 , 56.30 , 104.94 , 77.43 , 120.69 , 132.48 
Total, 197.70 , 376.09 ," 1,354.59 "," 1,575.03 "," 1,645.39 "," 1,677.09 "," 1,381.20 "," 1,353.73 "," 1,454.21 "," 1,233.24 "
,,,,,,,,,,
Net Block, 3.28 , 7.54 , 7.89 , 67.58 , 62.37 , 260.44 , 243.72 , 135.76 , 121.92 , 0.01 
Capital Work in Progress, -   , 93.85 , 203.65 , 190.00 , 204.49 , 0.19 , 0.10 , -   , -   , -   
Investments, 28.25 , 140.63 , 430.72 , 269.64 , 296.36 , 996.59 , 950.16 , 559.93 , 777.16 , 706.31 
Other Assets, 166.17 , 134.07 , 712.33 ," 1,047.81 "," 1,082.17 ", 419.87 , 187.22 , 658.04 , 555.13 , 526.92 
Total, 197.70 , 376.09 ," 1,354.59 "," 1,575.03 "," 1,645.39 "," 1,677.09 "," 1,381.20 "," 1,353.73 "," 1,454.21 "," 1,233.24 "
,,,,,,,,,,
Working Capital, 165.64 , 48.93 , 667.19 , 830.72 , 898.58 , 363.57 , 82.28 , 580.61 , 434.44 , 394.44 
Debtors, -   , -   , -   , 8.62 , 1.37 , 4.73 , 9.17 , 17.32 , 11.84 , 1.39 
Inventory, -   , -   , 1.89 , 3.38 , 2.28 , 2.70 , 3.55 , 1.42 , 1.02 , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , 402.34 , 12.30 , 50.79 , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , 2.31 , 17.83 , 12.59 , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,-2%,-2%,0%,0%,-2%,-12%,-27%,-17%,-13%,-18%
Return on Capital Emp,,-3%,1%,0%,0%,-6%,-13%,-11%,-6%,-7%
,,,,,,,,,,
