CUPID LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.87 , 8.47 , 8.97 , 9.71 , 11.12 , 11.12 , 11.12 , 11.12 , 11.12 , 11.12 
Reserves, 7.11 , 5.55 , 5.96 , 6.58 , 7.44 , 7.49 , 13.08 , 25.01 , 42.89 , 54.53 
Borrowings, 7.93 , 7.18 , 6.03 , 4.89 , 2.50 , 3.25 , 2.19 , 0.88 , -   , 2.14 
Other Liabilities, 6.48 , 5.85 , 5.84 , 6.86 , 4.78 , 5.70 , 8.56 , 13.66 , 9.35 , 10.78 
Total, 29.39 , 27.05 , 26.80 , 28.04 , 25.84 , 27.56 , 34.95 , 50.67 , 63.36 , 78.57 
,,,,,,,,,,
Net Block, 20.38 , 19.05 , 17.85 , 16.78 , 17.20 , 16.28 , 15.61 , 15.55 , 16.06 , 16.30 
Capital Work in Progress, -   , -   , -   , 0.07 , -   , -   , -   , -   , -   , -   
Investments, 0.41 , 0.08 , 0.31 , 0.47 , 0.15 , 0.07 , 0.06 , 0.06 , 5.00 , 18.05 
Other Assets, 8.60 , 7.92 , 8.64 , 10.72 , 8.49 , 11.21 , 19.28 , 35.06 , 42.30 , 44.22 
Total, 29.39 , 27.05 , 26.80 , 28.04 , 25.84 , 27.56 , 34.95 , 50.67 , 63.36 , 78.57 
,,,,,,,,,,
Working Capital, 2.12 , 2.07 , 2.80 , 3.86 , 3.71 , 5.51 , 10.72 , 21.40 , 32.95 , 33.44 
Debtors, 3.09 , 1.69 , 1.87 , 2.70 , 1.28 , 3.17 , 8.18 , 13.27 , 13.41 , 22.13 
Inventory, 2.09 , 1.99 , 2.94 , 3.95 , 2.97 , 4.71 , 3.47 , 3.42 , 4.44 , 7.56 
,,,,,,,,,,
Debtor Days, 91.25 , 72.57 , 35.72 , 37.93 , 16.45 , 59.24 , 67.18 , 79.21 , 58.52 , 100.22 
Inventory Turnover, 5.91 , 4.27 , 6.50 , 6.58 , 9.56 , 4.15 , 12.81 , 17.88 , 18.84 , 10.66 
,,,,,,,,,,
Return on Equity,-18%,-14%,3%,4%,5%,0%,32%,44%,38%,26%
Return on Capital Emp,,-10%,7%,7%,9%,3%,48%,79%,72%,43%
,,,,,,,,,,
