INVENTURE GROWTH & SECURITIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 23.20 , 37.36 , 35.49 , 23.38 , 20.79 , 10.85 , 17.87 , 4.22 , 20.06 , 26.78 , 81.74 , 81.74 , 23.56 
Expenses, 17.11 , 20.27 , 21.99 , 16.36 , 14.54 , 11.41 , 15.08 , 13.79 , 15.24 , 25.52 , 91.29 , 72.01 , 23.56 
Operating Profit, 6.09 , 17.09 , 13.50 , 7.02 , 6.25 , (0.56), 2.79 , (9.57), 4.82 , 1.26 , (9.55), 9.73 , -   
Other Income, 1.96 , 3.05 , 0.66 , 6.21 , 0.58 , 3.46 , 4.59 , 1.61 , 2.49 , 2.02 , 3.89 , -   , -   
Depreciation, 1.03 , 1.15 , 1.22 , 1.06 , 0.98 , 0.85 , 1.19 , 0.93 , 0.83 , 0.65 , 0.62 , 0.62 , 0.62 
Interest, 2.71 , 3.75 , 4.78 , 3.89 , 3.10 , 2.04 , 2.09 , 3.35 , 1.27 , 0.89 , 0.62 , 0.62 , 0.62 
Profit before tax, 4.31 , 15.24 , 8.16 , 8.28 , 2.76 , 0.01 , 4.11 , (12.24), 5.21 , 1.74 , (6.90), 8.49 , (1.24)
Tax, 1.57 , 5.14 , 2.62 , 2.61 , 0.77 , 0.34 , 1.26 , (3.69), 1.87 , 0.54 , (1.31),0%,0%
Net profit, 2.74 , 10.10 , 5.54 , 5.67 , 1.99 , (0.33), 2.84 , (8.54), 3.34 , 1.19 , (5.59), 8.49 , (1.24)
EPS, 1.96 , 7.21 , 3.96 , 2.70 , 0.24 , (0.04), 0.34 , (1.02), 0.40 , 0.14 , (0.67), 1.01 , (0.15)
Price to earning,  ,  ,  , 23.42 , 22.94 , (238.46), 33.02 , (13.13), 32.52 , 116.93 , -   , 74.72 , -   
Price, -   , -   , -   , 63.22 , 5.43 , 9.37 , 11.16 , 13.34 , 12.93 , 16.57 , 15.20 , 75.55 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,25.55%,13.86%,25.27%,37.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,26.25%,45.74%,38.04%,30.03%,30.06%,0.00%,15.61%,0.00%,24.03%,4.71%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,1.61%,-3.94%,5.19%,14.44%,205.23%,205.23%,-3.94%
,,,,,,OPM,26.74%,17.86%,11.12%,11.91%,0.00%,11.91%,0.00%
,,,,,,Price to Earning, 45.77 , 45.77 , 60.82 , 74.72 , -   , 74.72 , -   
