JAGSONPAL PHARMACEUTICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 13.10 , 13.10 , 13.10 , 13.10 , 13.10 , 13.10 , 13.10 , 13.10 , 13.10 , 13.10 
Reserves, 67.07 , 74.47 , 79.81 , 85.37 , 85.27 , 85.49 , 82.33 , 85.27 , 96.81 , 84.95 
Borrowings, 27.97 , 20.28 , 28.59 , 34.89 , 33.41 , 35.95 , 39.31 , 38.49 , 7.93 , 8.30 
Other Liabilities, 14.64 , 15.39 , 15.21 , 22.74 , 21.22 , 21.72 , 19.48 , 22.42 , 24.77 , 23.47 
Total, 122.78 , 123.24 , 136.71 , 156.10 , 153.00 , 156.26 , 154.22 , 159.28 , 142.61 , 129.82 
,,,,,,,,,,
Net Block, 28.87 , 53.19 , 57.68 , 59.15 , 58.35 , 56.41 , 51.96 , 51.61 , 21.59 , 21.32 
Capital Work in Progress, 24.62 , -   , -   , 0.93 , 2.33 , 2.35 , -   , -   , -   , 3.04 
Investments, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 69.29 , 70.05 , 79.03 , 96.02 , 92.32 , 97.50 , 102.26 , 107.67 , 121.02 , 105.46 
Total, 122.78 , 123.24 , 136.71 , 156.10 , 153.00 , 156.26 , 154.22 , 159.28 , 142.61 , 129.82 
,,,,,,,,,,
Working Capital, 54.65 , 54.66 , 63.82 , 73.28 , 71.10 , 75.78 , 82.78 , 85.25 , 96.25 , 81.99 
Debtors, 37.07 , 37.89 , 42.98 , 42.31 , 42.20 , 45.22 , 44.89 , 41.69 , 39.41 , 25.15 
Inventory, 22.00 , 22.42 , 22.55 , 35.22 , 30.07 , 30.59 , 33.06 , 39.84 , 47.62 , 51.43 
,,,,,,,,,,
Debtor Days, 99.35 , 99.07 , 97.47 , 87.49 , 92.53 , 114.73 , 118.60 , 106.05 , 99.98 , 72.55 
Inventory Turnover, 6.19 , 6.23 , 7.14 , 5.01 , 5.54 , 4.70 , 4.18 , 3.60 , 3.02 , 2.46 
,,,,,,,,,,
Return on Equity,8%,11%,8%,8%,2%,2%,1%,3%,11%,-12%
Return on Capital Emp,,13%,11%,11%,6%,6%,5%,7%,13%,-10%
,,,,,,,,,,
