DAMODAR INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.80 , 7.80 , 8.90 , 8.90 , 8.90 , 8.90 , 8.90 , 11.13 , 11.13 , 11.13 
Reserves, 23.52 , 25.58 , 37.21 , 41.49 , 51.59 , 63.87 , 72.86 , 77.42 , 87.28 , 94.40 
Borrowings, 100.33 , 109.29 , 113.60 , 110.70 , 131.26 , 138.58 , 112.26 , 97.46 , 105.64 , 170.82 
Other Liabilities, 15.74 , 16.09 , 16.12 , 15.65 , 16.52 , 17.89 , 18.41 , 15.16 , 11.54 , 19.03 
Total, 147.39 , 158.76 , 175.83 , 176.74 , 208.27 , 229.24 , 212.43 , 201.17 , 215.59 , 295.38 
,,,,,,,,,,
Net Block, 84.33 , 86.76 , 83.40 , 76.97 , 87.12 , 84.55 , 81.24 , 68.77 , 66.40 , 106.39 
Capital Work in Progress, 3.30 , -   , -   , 0.25 , -   , 2.76 , -   , -   , -   , 8.52 
Investments, 0.01 , 0.01 , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 59.75 , 71.99 , 92.43 , 99.52 , 121.15 , 141.93 , 131.19 , 132.40 , 149.19 , 180.47 
Total, 147.39 , 158.76 , 175.83 , 176.74 , 208.27 , 229.24 , 212.43 , 201.17 , 215.59 , 295.38 
,,,,,,,,,,
Working Capital, 44.01 , 55.90 , 76.31 , 83.87 , 104.63 , 124.04 , 112.78 , 117.24 , 137.65 , 161.44 
Debtors, 14.39 , 22.66 , 36.88 , 37.98 , 56.47 , 75.89 , 67.22 , 71.13 , 74.25 , 93.74 
Inventory, 26.51 , 37.82 , 40.85 , 49.72 , 49.72 , 47.62 , 47.95 , 51.26 , 62.85 , 49.95 
,,,,,,,,,,
Debtor Days, 25.90 , 34.10 , 34.99 , 35.33 , 35.39 , 37.69 , 41.37 , 41.81 , 38.50 , 52.67 
Inventory Turnover, 7.65 , 6.41 , 9.42 , 7.89 , 11.71 , 15.43 , 12.37 , 12.11 , 11.20 , 13.01 
,,,,,,,,,,
Return on Equity,8%,9%,18%,12%,20%,20%,15%,12%,9%,11%
Return on Capital Emp,,12%,15%,16%,23%,23%,18%,15%,14%,12%
,,,,,,,,,,
