GODREJ AGROVET LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,241.12 "," 1,347.84 "," 1,545.58 "," 2,196.80 "," 2,760.90 "," 3,099.24 "," 3,306.72 "," 3,365.99 "," 3,617.85 "," 3,674.86 "," 4,286.41 "," 4,286.41 "," 3,828.37 "
Expenses," 1,211.60 "," 1,319.46 "," 1,511.40 "," 2,079.33 "," 2,565.53 "," 2,858.42 "," 3,001.34 "," 3,074.13 "," 3,292.69 "," 3,335.99 "," 3,956.51 "," 3,902.00 "," 3,549.25 "
Operating Profit, 29.52 , 28.38 , 34.18 , 117.47 , 195.37 , 240.82 , 305.38 , 291.86 , 325.16 , 338.87 , 329.90 , 384.41 , 279.11 
Other Income, 75.55 , 18.00 , 17.80 , 21.04 , 10.82 , 14.89 , 49.62 , 54.06 , 72.39 , 27.63 , 58.19 , -   , -   
Depreciation, 7.22 , 6.34 , 8.38 , 13.44 , 19.22 , 27.37 , 36.98 , 44.16 , 48.84 , 53.31 , 58.64 , 58.64 , 58.64 
Interest, 25.97 , 15.11 , 13.34 , 19.08 , 48.25 , 39.76 , 65.42 , 91.08 , 68.04 , 31.88 , 21.97 , 21.97 , 21.97 
Profit before tax, 71.88 , 24.93 , 30.26 , 105.99 , 138.72 , 188.59 , 252.61 , 210.68 , 280.67 , 281.32 , 307.48 , 303.80 , 198.50 
Tax, 13.51 , 3.22 , 0.46 , 25.19 , 41.54 , 50.85 , 59.88 , 50.55 , 72.70 , 90.46 , 99.61 ,32%,32%
Net profit, 58.37 , 21.71 , 29.80 , 80.81 , 97.17 , 137.75 , 192.73 , 160.12 , 207.97 , 190.87 , 207.87 , 205.38 , 134.20 
EPS, 6.38 , 2.37 , 3.26 , 8.84 , 10.50 , 14.88 , 20.82 , 17.30 , 11.23 , 9.94 , 10.82 , 10.70 , 6.99 
Price to earning,  ,  ,  ,  ,  ,  ,  ,  ,  , 69.67 , 47.84 , 58.76 , 47.84 
Price, -   , -   , -   , -   , -   , -   , -   , -   , -   , 692.49 , 517.90 , 628.43 , 334.35 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,2.07%,11.15%,48.79%,41.54%,25.85%,26.39%,124.21%,25.61%,40.06%,45.27%,,,
OPM,2.38%,2.11%,2.21%,5.35%,7.08%,7.77%,9.24%,8.67%,8.99%,9.22%,7.70%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,12.82%,13.17%,5.89%,3.58%,16.64%,16.64%,3.58%
,,,,,,OPM,7.29%,8.24%,8.80%,8.97%,7.70%,8.97%,7.29%
,,,,,,Price to Earning, 58.76 , 58.76 , 58.76 , 58.76 , 47.84 , 58.76 , 47.84 
