GLOBAL VECTRA HELICORP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 
Reserves, 79.80 , 71.48 , (0.32), (27.99), (24.62), (22.43), 0.57 , 7.85 , 13.28 , 37.35 
Borrowings, 481.04 , 432.46 , 234.78 , 289.41 , 236.95 , 207.42 , 164.29 , 232.18 , 272.10 , 176.60 
Other Liabilities, 157.97 , 175.23 , 263.65 , 269.14 , 358.14 , 378.50 , 361.53 , 431.47 , 382.45 , 444.10 
Total, 732.81 , 693.17 , 512.11 , 544.56 , 584.47 , 577.49 , 540.39 , 685.50 , 681.83 , 672.05 
,,,,,,,,,,
Net Block, 569.43 , 527.79 , 367.68 , 406.98 , 373.07 , 359.41 , 335.35 , 446.80 , 462.73 , 420.60 
Capital Work in Progress, 0.72 , 0.38 , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 0.05 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 162.61 , 165.00 , 144.43 , 137.58 , 211.40 , 218.08 , 205.04 , 238.70 , 219.10 , 251.45 
Total, 732.81 , 693.17 , 512.11 , 544.56 , 584.47 , 577.49 , 540.39 , 685.50 , 681.83 , 672.05 
,,,,,,,,,,
Working Capital, 4.64 , (10.23), (119.22), (131.56), (146.74), (160.42), (156.49), (192.77), (163.35), (192.65)
Debtors, 66.42 , 52.06 , 76.13 , 63.35 , 56.23 , 27.18 , 11.01 , 29.58 , 29.70 , 28.69 
Inventory, 9.74 , 12.25 , 12.13 , 15.17 , 13.97 , 15.48 , 12.81 , 17.96 , 16.91 , 19.84 
,,,,,,,,,,
Debtor Days, 103.89 , 77.64 , 119.99 , 82.94 , 82.11 , 29.92 , 11.59 , 30.21 , 28.84 , 25.90 
Inventory Turnover, 23.96 , 19.98 , 19.09 , 18.38 , 17.89 , 21.42 , 27.07 , 19.90 , 22.23 , 20.38 
,,,,,,,,,,
Return on Equity,-60%,9%,-324%,,,,159%,59%,58%,-3%
Return on Capital Emp,,8%,-4%,6%,14%,14%,31%,19%,17%,8%
,,,,,,,,,,
