JMC PROJECTS (INDIA) LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,308.98 "," 1,309.19 "," 1,380.09 "," 2,070.31 "," 2,535.94 "," 2,654.26 "," 2,399.88 "," 2,400.71 "," 2,328.42 "," 2,755.64 "," 3,252.85 "," 3,261.25 "," 2,810.14 "
Expenses," 1,205.21 "," 1,204.47 "," 1,259.04 "," 1,916.18 "," 2,410.71 "," 2,510.96 "," 2,228.04 "," 2,177.78 "," 2,107.62 "," 2,459.16 "," 2,915.92 "," 2,923.45 "," 2,591.38 "
Operating Profit, 103.77 , 104.72 , 121.05 , 154.13 , 125.23 , 143.30 , 171.84 , 222.93 , 220.80 , 296.48 , 336.93 , 337.80 , 218.76 
Other Income, 10.46 , 11.81 , 4.38 , 10.92 , 7.19 , 8.56 , 13.22 , 8.28 , 14.29 , 17.62 , 24.78 , -   , -   
Depreciation, 29.83 , 34.82 , 39.50 , 47.06 , 54.86 , 58.90 , 48.92 , 51.67 , 57.37 , 71.65 , 78.13 , 78.13 , 78.13 
Interest, 32.46 , 28.50 , 33.82 , 53.62 , 61.64 , 62.75 , 92.50 , 114.49 , 93.93 , 97.49 , 95.06 , 95.06 , 95.06 
Profit before tax, 51.94 , 53.21 , 52.11 , 64.37 , 15.92 , 30.21 , 43.63 , 65.05 , 83.80 , 144.96 , 188.52 , 164.61 , 45.57 
Tax, 15.18 , 13.51 , 12.08 , 12.43 , (2.41), 7.24 , 13.78 , 21.68 , 25.55 , 38.83 , 46.39 ,25%,25%
Net profit, 36.76 , 39.70 , 40.03 , 51.94 , 18.33 , 22.97 , 29.86 , 43.37 , 58.26 , 106.13 , 142.13 , 124.10 , 34.36 
EPS, 4.05 , 3.65 , 3.07 , 3.98 , 1.40 , 1.76 , 2.29 , 2.58 , 3.47 , 6.32 , 8.46 , 7.39 , 2.05 
Price to earning, 3.35 , 9.97 , 9.91 , 5.21 , 10.65 , 10.13 , 16.86 , 17.31 , 16.31 , 19.51 , 16.54 , 17.42 , 12.34 
Price, 13.56 , 36.38 , 30.38 , 20.74 , 14.95 , 17.81 , 38.54 , 44.72 , 56.61 , 123.33 , 140.05 , 128.76 , 25.26 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,9.87%,10.96%,13.04%,10.05%,14.24%,11.36%,8.74%,7.75%,8.65%,9.49%,,,
OPM,7.93%,8.00%,8.77%,7.44%,4.94%,5.40%,7.16%,9.29%,9.48%,10.76%,10.36%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.62%,10.38%,1.68%,4.72%,18.35%,18.35%,1.68%
,,,,,,OPM,7.87%,7.78%,8.42%,9.89%,10.36%,10.36%,7.78%
,,,,,,Price to Earning, 12.34 , 14.07 , 16.11 , 17.42 , 16.54 , 17.42 , 12.34 
