ELGI EQUIPMENTS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 6.27 , 7.82 , 15.85 , 15.85 , 15.85 , 15.85 , 15.85 , 15.85 , 15.85 , 15.85 
Reserves, 190.54 , 250.31 , 310.14 , 367.75 , 420.47 , 480.20 , 517.15 , 473.22 , 526.13 , 585.26 
Borrowings, -   , 0.10 , -   , -   , 19.83 , 92.37 , 113.34 , 63.80 , 48.49 , 85.31 
Other Liabilities, 124.75 , 218.99 , 191.74 , 180.99 , 194.79 , 207.17 , 183.64 , 190.11 , 179.92 , 206.34 
Total, 321.56 , 477.22 , 517.73 , 564.59 , 650.94 , 795.59 , 829.98 , 742.98 , 770.39 , 892.76 
,,,,,,,,,,
Net Block, 61.81 , 65.89 , 70.63 , 91.36 , 93.89 , 156.92 , 258.07 , 256.84 , 244.48 , 226.42 
Capital Work in Progress, 1.01 , 2.18 , 3.41 , 7.38 , 74.92 , 84.80 , 6.35 , 0.52 , 0.26 , 1.53 
Investments, 38.57 , 46.76 , 47.40 , 65.08 , 85.09 , 86.89 , 117.59 , 124.24 , 137.63 , 155.92 
Other Assets, 220.17 , 362.39 , 396.29 , 400.77 , 397.04 , 466.98 , 447.97 , 361.38 , 388.02 , 508.89 
Total, 321.56 , 477.22 , 517.73 , 564.59 , 650.94 , 795.59 , 829.98 , 742.98 , 770.39 , 892.76 
,,,,,,,,,,
Working Capital, 95.42 , 143.40 , 204.55 , 219.78 , 202.25 , 259.81 , 264.33 , 171.27 , 208.10 , 302.55 
Debtors, 69.95 , 71.16 , 87.26 , 119.26 , 149.50 , 178.41 , 166.38 , 159.73 , 159.26 , 253.42 
Inventory, 59.10 , 59.24 , 87.51 , 92.69 , 99.30 , 105.19 , 112.98 , 97.77 , 100.37 , 118.55 
,,,,,,,,,,
Debtor Days, 53.26 , 44.69 , 41.06 , 54.77 , 67.87 , 78.62 , 78.27 , 67.35 , 65.19 , 90.35 
Inventory Turnover, 8.11 , 9.81 , 8.86 , 8.57 , 8.10 , 7.87 , 6.87 , 8.85 , 8.88 , 8.64 
,,,,,,,,,,
Return on Equity,20%,21%,25%,20%,16%,16%,10%,2%,13%,13%
Return on Capital Emp,,39%,43%,30%,24%,21%,12%,6%,16%,17%
,,,,,,,,,,
