INTENSE TECHNOLOGIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 17.41 , 9.98 , 14.58 , 20.67 , 32.44 , 43.18 , 46.84 , 42.00 , 55.18 , 52.12 , 59.38 , 59.38 , 54.27 
Expenses, 17.04 , 15.76 , 16.73 , 17.50 , 28.03 , 33.00 , 39.96 , 42.68 , 48.66 , 43.98 , 39.13 , 39.13 , 48.94 
Operating Profit, 0.37 , (5.78), (2.15), 3.17 , 4.41 , 10.18 , 6.88 , (0.68), 6.52 , 8.14 , 20.25 , 20.25 , 5.33 
Other Income, 2.01 , 0.87 , 0.97 , (0.11), 2.25 , 3.60 , 2.64 , 2.01 , 1.05 , 1.22 , 1.80 , -   , -   
Depreciation, 1.81 , 2.39 , 2.09 , 0.88 , 0.88 , 1.26 , 1.22 , 1.56 , 3.05 , 4.17 , 2.42 , 2.42 , 2.42 
Interest, 0.04 , 0.04 , 0.03 , 0.02 , 0.06 , 0.09 , 0.26 , 0.79 , 0.89 , 0.90 , 1.20 , 1.20 , 1.20 
Profit before tax, 0.53 , (7.34), (3.30), 2.16 , 5.72 , 12.44 , 8.02 , (1.02), 3.64 , 4.28 , 18.43 , 16.63 , 1.71 
Tax, (0.25), (0.34), (0.17), 0.12 , 0.02 , 1.12 , 1.17 , (0.09), 0.19 , (0.18), 5.02 ,27%,27%
Net profit, 0.78 , (7.00), (3.13), 2.04 , 5.70 , 11.32 , 6.84 , (0.93), 3.44 , 4.46 , 13.40 , 12.10 , 1.24 
EPS, 0.08 , (0.75), (0.33), 0.21 , 2.98 , 5.87 , 3.55 , (0.43), 1.55 , 2.02 , 5.99 , 5.41 , 0.56 
Price to earning, 137.56 , (11.79), (22.61), 32.79 , 1.86 , 6.23 , 20.53 , (91.20), 92.98 , 38.28 , 6.36 , 45.87 , 6.36 
Price, 11.51 , 8.85 , 7.40 , 6.99 , 5.55 , 36.60 , 72.83 , 39.09 , 144.58 , 77.17 , 38.05 , 247.96 , 3.53 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,2.13%,0.00%,0.00%,15.34%,13.59%,23.58%,14.69%,0.00%,11.82%,15.62%,34.10%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,12.96%,19.96%,9.95%,3.62%,13.93%,13.93%,3.62%
,,,,,,OPM,11.86%,13.44%,13.25%,9.82%,34.10%,34.10%,9.82%
,,,,,,Price to Earning, 42.08 , 28.43 , 32.88 , 45.87 , 6.36 , 45.87 , 6.36 
