CL EDUCATE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 8.74 , 8.75 , 8.75 , 9.34 , 9.42 , 9.42 , 11.65 , 11.94 , 14.16 , 14.17 
Reserves, 48.53 , 54.81 , 74.37 , 80.63 , 100.93 , 103.37 , 227.66 , 244.21 , 331.07 , 329.72 
Borrowings, 19.65 , 34.12 , 21.80 , 38.36 , 36.87 , 30.81 , 33.42 , 40.59 , 39.44 , 40.26 
Other Liabilities, 28.53 , 29.05 , 39.61 , 45.05 , 34.21 , 42.40 , 55.11 , 81.41 , 197.99 , 72.84 
Total, 105.45 , 126.73 , 144.53 , 173.38 , 181.43 , 186.00 , 327.84 , 378.15 , 582.66 , 456.99 
,,,,,,,,,,
Net Block, 21.40 , 20.48 , 44.45 , 54.82 , 47.27 , 44.76 , 45.94 , 43.24 , 50.50 , 61.09 
Capital Work in Progress, 5.70 , 20.51 , -   , -   , 0.01 , -   , -   , -   , -   , 1.18 
Investments, 21.61 , 21.45 , 27.45 , 36.45 , 40.60 , 45.33 , 152.59 , 171.64 , 170.82 , 194.30 
Other Assets, 56.74 , 64.29 , 72.63 , 82.11 , 93.55 , 95.91 , 129.31 , 163.27 , 361.34 , 200.42 
Total, 105.45 , 126.73 , 144.53 , 173.38 , 181.43 , 186.00 , 327.84 , 378.15 , 582.66 , 456.99 
,,,,,,,,,,
Working Capital, 28.21 , 35.24 , 33.02 , 37.06 , 59.34 , 53.51 , 74.20 , 81.86 , 163.35 , 127.58 
Debtors, 16.52 , 20.33 , 14.96 , 26.40 , 31.30 , 35.89 , 53.52 , 84.38 , 64.58 , 59.43 
Inventory, -   , -   , -   , 1.25 , 2.43 , 3.37 , 4.48 , 4.25 , 4.91 , 4.91 
,,,,,,,,,,
Debtor Days, 68.72 , 86.63 , 64.07 , 106.96 , 99.02 , 110.73 , 130.55 , 187.40 , 165.01 , 139.76 
Inventory Turnover, -   , -   , -   , 72.07 , 47.48 , 35.10 , 33.40 , 38.67 , 29.09 , 31.61 
,,,,,,,,,,
Return on Equity,-2%,10%,9%,-6%,6%,2%,3%,2%,1%,-1%
Return on Capital Emp,,13%,16%,-4%,12%,6%,7%,4%,4%,1%
,,,,,,,,,,
