INOX LEISURE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 61.90 , 61.90 , 61.90 , 61.90 , 61.56 , 96.15 , 96.16 , 96.16 , 96.16 , 96.16 
Reserves, 222.15 , 248.64 , 256.50 , 266.74 , 228.45 , 444.44 , 617.42 , 426.30 , 456.42 , 573.51 
Borrowings, 44.91 , 186.29 , 211.46 , 230.72 , 280.99 , 242.17 , 240.59 , 267.04 , 316.97 , 291.93 
Other Liabilities, 45.60 , 60.89 , 64.98 , 88.23 , 250.49 , 82.35 , 161.28 , 277.40 , 289.96 , 324.66 
Total, 374.56 , 557.72 , 594.84 , 647.59 , 821.49 , 865.11 ," 1,115.45 "," 1,066.90 "," 1,159.51 "," 1,286.26 "
,,,,,,,,,,
Net Block, 281.03 , 313.49 , 339.81 , 333.13 , 552.75 , 586.12 , 562.91 , 648.05 , 702.75 , 771.76 
Capital Work in Progress, 31.10 , 21.88 , 9.13 , 24.14 , 42.26 , 48.54 , 50.27 , 55.73 , 62.55 , 53.95 
Investments, 0.55 , 82.70 , 85.36 , 179.25 , 1.07 , 3.71 , 195.26 , 17.93 , 12.58 , 14.30 
Other Assets, 61.88 , 139.65 , 160.54 , 111.07 , 225.41 , 226.74 , 307.01 , 345.19 , 381.63 , 446.25 
Total, 374.56 , 557.72 , 594.84 , 647.59 , 821.49 , 865.11 ," 1,115.45 "," 1,066.90 "," 1,159.51 "," 1,286.26 "
,,,,,,,,,,
Working Capital, 16.28 , 78.76 , 95.56 , 22.84 , (25.08), 144.39 , 145.73 , 67.79 , 91.67 , 121.59 
Debtors, 6.46 , 8.96 , 12.70 , 14.17 , 36.67 , 33.42 , 56.53 , 51.60 , 46.61 , 76.11 
Inventory, 1.63 , 1.95 , 2.62 , 3.12 , 5.46 , 8.59 , 6.89 , 6.87 , 9.09 , 9.40 
,,,,,,,,,,
Debtor Days, 10.52 , 13.27 , 13.83 , 12.63 , 17.95 , 14.42 , 22.29 , 16.78 , 14.55 , 20.95 
Inventory Turnover, 137.57 , 126.36 , 127.91 , 131.26 , 136.60 , 98.48 , 134.37 , 163.37 , 128.67 , 141.09 
,,,,,,,,,,
Return on Equity,9%,8%,2%,3%,6%,7%,3%,16%,6%,17%
Return on Capital Emp,,6%,5%,6%,10%,12%,7%,13%,8%,14%
,,,,,,,,,,
