ADF FOODS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 18.05 , 20.38 , 20.38 , 20.58 , 22.38 , 22.38 , 22.38 , 22.38 , 21.58 , 21.58 
Reserves, 68.39 , 86.68 , 100.98 , 107.51 , 133.26 , 142.11 , 153.42 , 167.00 , 176.09 , 186.85 
Borrowings, 1.58 , 1.15 , 15.51 , 16.38 , 25.63 , 15.22 , 7.59 , 5.89 , 4.79 , 1.40 
Other Liabilities, 20.38 , 17.30 , 17.27 , 22.32 , 20.50 , 25.78 , 26.09 , 24.25 , 26.58 , 33.12 
Total, 108.40 , 125.51 , 154.14 , 166.79 , 201.77 , 205.49 , 209.48 , 219.52 , 229.04 , 242.95 
,,,,,,,,,,
Net Block, 40.00 , 43.70 , 46.23 , 44.21 , 71.69 , 66.84 , 75.80 , 70.18 , 69.64 , 70.49 
Capital Work in Progress, 3.55 , 0.92 , 0.97 , 0.68 , 0.10 , 8.51 , 1.69 , 0.23 , 0.88 , 0.23 
Investments, 18.94 , 18.99 , 34.40 , 43.65 , 36.29 , 37.96 , 26.31 , 65.51 , 68.69 , 57.24 
Other Assets, 45.91 , 61.90 , 72.54 , 78.25 , 93.69 , 92.18 , 105.68 , 83.60 , 89.83 , 114.99 
Total, 108.40 , 125.51 , 154.14 , 166.79 , 201.77 , 205.49 , 209.48 , 219.52 , 229.04 , 242.95 
,,,,,,,,,,
Working Capital, 25.53 , 44.60 , 55.27 , 55.93 , 73.19 , 66.40 , 79.59 , 59.35 , 63.25 , 81.87 
Debtors, 7.83 , 9.94 , 26.95 , 26.87 , 33.34 , 28.18 , 30.83 , 30.92 , 31.37 , 39.80 
Inventory, 12.92 , 9.71 , 13.59 , 17.49 , 20.35 , 22.29 , 23.60 , 24.60 , 24.79 , 22.09 
,,,,,,,,,,
Debtor Days, 31.46 , 38.05 , 88.33 , 87.19 , 93.83 , 72.53 , 75.30 , 70.31 , 69.24 , 84.67 
Inventory Turnover, 7.03 , 9.82 , 8.19 , 6.43 , 6.37 , 6.36 , 6.33 , 6.53 , 6.67 , 7.77 
,,,,,,,,,,
Return on Equity,11%,15%,15%,9%,10%,8%,8%,7%,7%,11%
Return on Capital Emp,,22%,18%,13%,13%,11%,12%,12%,12%,15%
,,,,,,,,,,
