JINDAL PHOTO LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 370.80 , 379.07 , 384.08 , 392.00 , 458.14 , 314.17 , -   , (0.22), (0.09), (0.04), -   , (0.02), (0.04)
Expenses, 337.92 , 362.64 , 359.80 , 365.47 , 446.21 , 364.06 , 0.42 , 0.90 , 4.07 , 0.49 , 0.62 , (0.02), (0.04)
Operating Profit, 32.88 , 16.43 , 24.28 , 26.53 , 11.93 , (49.89), (0.42), (1.12), (4.16), (0.53), (0.62), -   , -   
Other Income, 11.06 , 7.97 , 2.85 , 1.13 , 1.70 , 2.04 , 0.25 , 0.02 , 4.71 , (170.33), (170.54), -   , -   
Depreciation, 1.84 , 1.87 , 1.84 , 1.80 , 1.79 , 1.81 , 0.07 , 0.07 , 0.07 , 0.07 , 0.07 , 0.07 , 0.07 
Interest, 4.40 , 3.03 , 0.08 , 1.98 , 5.49 , 5.43 , -   , 0.62 , 0.57 , -   , -   , -   , -   
Profit before tax, 37.93 , 19.90 , 25.21 , 23.88 , 6.35 , (31.68), (0.24), (1.57), (0.01), (170.90), (171.23), (0.07), (0.07)
Tax, 8.53 , 5.39 , 7.08 , 8.78 , 3.06 , (9.28), -   , -   , 0.04 , 0.06 , 0.04 ,0%,0%
Net profit, 29.40 , 14.51 , 18.13 , 15.10 , 3.30 , (22.41), (0.24), (1.57), (0.04), (170.96), (171.27), (0.07), (0.07)
EPS, 28.66 , 14.14 , 17.67 , 14.72 , 3.22 , (21.85), (0.23), (1.53), (0.04), (166.65), (166.90), (0.07), (0.07)
Price to earning, 2.06 , 8.10 , 5.36 , 5.52 , 17.95 , (3.23), (314.72), (59.28)," (2,353.07)", (0.34), -   , -   , -   
Price, 58.94 , 114.51 , 94.75 , 81.27 , 57.75 , 70.66 , 73.63 , 90.73 , 91.75 , 56.48 , 19.50 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,3.50%,7.10%,5.68%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,8.87%,4.33%,6.32%,6.77%,2.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-136.24%,-126.98%,-115.42%,,-55.56%,-55.56%,-136.24%
,,,,,,OPM,4.88%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 7.80 , 11.74 ,  ,  , -   , -   , -   
