SRI HAVISHA HOSPITALITY & INFRASTRUCTURE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 51.55 , 52.88 , 31.73 , 31.73 , 31.73 , 30.71 , 30.71 , 30.71 , 30.71 , 30.71 
Reserves, (17.47), (15.39), 6.70 , 6.56 , 3.34 , 4.25 , 3.64 , 0.12 , (11.36), (12.68)
Borrowings, 21.51 , 11.35 , 5.65 , 3.12 , 3.08 , 3.07 , 0.22 , 0.22 , -   , -   
Other Liabilities, 6.38 , 4.05 , 4.64 , 4.07 , 6.19 , 1.47 , 5.58 , 8.23 , 8.60 , 8.77 
Total, 61.97 , 52.89 , 48.72 , 45.48 , 44.34 , 39.50 , 40.15 , 39.28 , 27.95 , 26.80 
,,,,,,,,,,
Net Block, 40.45 , 33.94 , 30.93 , 27.93 , 24.92 , 21.10 , 18.29 , 15.55 , 6.27 , 5.61 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , -   , -   , -   , -   , -   
Other Assets, 20.49 , 17.92 , 16.76 , 16.52 , 18.39 , 18.40 , 21.86 , 23.73 , 21.68 , 21.19 
Total, 61.97 , 52.89 , 48.72 , 45.48 , 44.34 , 39.50 , 40.15 , 39.28 , 27.95 , 26.80 
,,,,,,,,,,
Working Capital, 14.11 , 13.87 , 12.12 , 12.45 , 12.20 , 16.93 , 16.28 , 15.50 , 13.08 , 12.42 
Debtors, 0.56 , 0.55 , 0.56 , 0.33 , 0.27 , 0.27 , 0.27 , 0.27 , -   , -   
Inventory, 7.88 , 7.84 , 6.76 , 6.69 , 6.64 , 5.66 , 5.65 , 5.65 , 5.65 , 5.65 
,,,,,,,,,,
Debtor Days, 265.45 ," 4,015.00 "," 5,110.00 ", -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, 0.10 , 0.01 , 0.01 , -   , -   , -   , -   , -   , (0.02), -   
,,,,,,,,,,
Return on Equity,-12%,6%,2%,0%,-9%,0%,-2%,-11%,-59%,-7%
Return on Capital Emp,,4%,2%,0%,-8%,0%,-2%,-11%,-46%,-7%
,,,,,,,,,,
