EMMBI INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 39.23 , 51.67 , 75.31 , 101.94 , 139.61 , 158.06 , 183.35 , 207.53 , 228.55 , 253.60 , 289.01 , 289.01 , 286.60 
Expenses, 34.50 , 46.05 , 68.11 , 92.09 , 127.04 , 142.70 , 163.69 , 181.87 , 198.62 , 218.30 , 248.02 , 248.02 , 253.56 
Operating Profit, 4.73 , 5.62 , 7.20 , 9.85 , 12.57 , 15.36 , 19.66 , 25.66 , 29.93 , 35.30 , 40.99 , 40.99 , 33.04 
Other Income, 0.14 , 0.09 , 0.41 , 0.10 , 0.03 , 0.06 , 0.56 , 1.31 , (0.28), -   , 0.14 , -   , -   
Depreciation, 0.79 , 0.85 , 1.04 , 1.69 , 2.49 , 2.89 , 3.06 , 3.67 , 4.17 , 5.31 , 6.26 , 6.26 , 6.26 
Interest, 2.38 , 2.05 , 2.05 , 3.24 , 5.30 , 6.31 , 8.89 , 9.02 , 8.27 , 9.48 , 10.97 , 10.97 , 10.97 
Profit before tax, 1.73 , 2.85 , 4.52 , 5.02 , 4.82 , 6.22 , 8.27 , 14.28 , 17.22 , 20.51 , 23.90 , 23.76 , 15.81 
Tax, 0.46 , 1.08 , 1.86 , 1.71 , 1.59 , 1.88 , 2.31 , 3.68 , 4.79 , 5.25 , 6.12 ,26%,26%
Net profit, 1.27 , 1.77 , 2.66 , 3.31 , 3.24 , 4.33 , 5.97 , 10.60 , 12.44 , 15.26 , 17.78 , 17.68 , 11.76 
EPS, 1.62 , 1.07 , 1.61 , 2.01 , 1.83 , 2.45 , 3.37 , 5.99 , 7.03 , 8.63 , 10.05 , 9.99 , 6.65 
Price to earning,  , 19.25 , 8.88 , 6.80 , 6.54 , 4.16 , 5.92 , 12.04 , 23.17 , 21.48 , 14.23 , 17.73 , 11.79 
Price, -   , 20.66 , 14.32 , 13.65 , 11.98 , 10.17 , 19.97 , 72.15 , 162.94 , 185.25 , 143.05 , 177.15 , 78.41 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,12.41%,14.80%,13.58%,10.16%,8.88%,8.30%,7.07%,5.77%,,,
OPM,12.06%,10.88%,9.56%,9.66%,9.00%,9.72%,10.72%,12.36%,13.10%,13.92%,14.18%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,23.04%,18.94%,12.68%,11.42%,13.96%,13.96%,11.42%
,,,,,,OPM,11.53%,11.66%,12.21%,13.18%,14.18%,14.18%,11.53%
,,,,,,Price to Earning, 12.25 , 11.79 , 13.50 , 17.73 , 14.23 , 17.73 , 11.79 
