BHARTI INFRATEL LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 4,248.94 "," 3,091.23 "," 3,780.48 "," 4,158.20 "," 4,460.10 "," 4,999.30 "," 5,388.90 "," 5,558.30 "," 6,084.70 "," 6,618.00 "," 6,821.70 "," 7,198.04 "," 6,962.28 "
Expenses," 2,781.56 "," 1,910.06 "," 2,339.19 "," 2,522.70 "," 2,713.30 "," 2,922.40 "," 2,994.90 "," 3,069.90 "," 3,259.50 "," 3,374.90 "," 3,708.20 "," 3,825.20 "," 4,012.70 "
Operating Profit," 1,467.38 "," 1,181.17 "," 1,441.29 "," 1,635.50 "," 1,746.80 "," 2,076.90 "," 2,394.00 "," 2,488.40 "," 2,825.20 "," 3,243.10 "," 3,113.50 "," 3,372.84 "," 2,949.58 "
Other Income, 160.20 , 148.28 , 88.99 , 111.00 , 684.10 , 530.20 ," 1,995.40 ", 571.90 ," 1,715.60 "," 1,210.00 "," 1,227.60 ", -   , -   
Depreciation," 1,145.00 ", 851.83 , 979.11 ," 1,058.80 "," 1,108.60 "," 1,101.40 "," 1,122.20 "," 1,155.00 "," 1,165.70 "," 1,179.60 "," 1,063.70 "," 1,063.70 "," 1,063.70 "
Interest, 46.71 , 65.25 , 36.07 , 1.00 , 0.70 , 9.10 , (6.50), 33.00 , 39.40 , 46.50 , (387.70), (387.70), (387.70)
Profit before tax, 435.87 , 412.37 , 515.10 , 686.70 ," 1,321.60 "," 1,496.60 "," 3,273.70 "," 1,872.30 "," 3,335.70 "," 3,227.00 "," 3,665.10 "," 2,696.84 "," 2,273.58 "
Tax, 140.57 , 143.13 , 156.43 , 237.50 , 311.80 , 406.70 , 548.50 , 544.90 , 630.70 , 813.10 , 886.10 ,24%,24%
Net profit, 295.30 , 269.24 , 358.67 , 449.20 ," 1,009.80 "," 1,089.90 "," 2,725.20 "," 1,327.40 "," 2,705.00 "," 2,413.90 "," 2,779.00 "," 2,044.84 "," 1,723.91 "
EPS, 1.73 , 1.55 , 2.06 , 2.58 , 5.35 , 5.77 , 14.39 , 7.00 , 14.62 , 13.05 , 15.02 , 11.06 , 9.32 
Price to earning,  ,  ,  ,  , 32.93 , 35.01 , 26.51 , 53.90 , 23.96 , 25.50 , 17.90 , 30.32 , 17.90 
Price, -   , -   , -   , -   , 176.07 , 201.99 , 381.50 , 377.21 , 350.47 , 332.82 , 269.00 , 335.17 , 166.87 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,102.87%,76.27%,76.44%,42.87%,109.40%,107.27%,,,
OPM,34.54%,38.21%,38.12%,39.33%,39.17%,41.54%,44.42%,44.77%,46.43%,49.00%,45.64%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,5.05%,8.33%,8.21%,7.09%,8.76%,8.76%,5.05%
,,,,,,OPM,42.37%,44.03%,45.47%,46.86%,45.64%,46.86%,42.37%
,,,,,,Price to Earning, 30.82 , 30.82 , 30.47 , 30.32 , 17.90 , 30.32 , 17.90 
