GANGOTRI TEXTILES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 , 16.31 
Reserves, 19.15 , (13.98), (29.80), (75.67), (184.23), (239.14), (303.33), (342.13), (343.07), (341.74)
Borrowings, 417.14 , 345.76 , 330.67 , 311.58 , 331.35 , 355.15 , 365.13 , 279.77 , 240.92 , 240.47 
Other Liabilities, 15.00 , 108.08 , 174.99 , 118.66 , 134.42 , 120.51 , 113.92 , 105.46 , 104.06 , 101.56 
Total, 467.60 , 456.17 , 492.17 , 370.88 , 297.85 , 252.83 , 192.03 , 59.41 , 18.22 , 16.60 
,,,,,,,,,,
Net Block, 312.76 , 308.32 , 299.89 , 291.99 , 217.46 , 194.24 , 157.99 , 40.12 , 0.08 , 0.03 
Capital Work in Progress, 54.16 , 42.78 , 35.09 , 0.28 , -   , -   , -   , -   , -   , -   
Investments, 15.01 , 15.01 , 15.01 , 15.01 , 15.01 , 15.01 , 15.01 , 15.01 , 15.01 , 15.01 
Other Assets, 85.67 , 90.06 , 142.18 , 63.60 , 65.38 , 43.58 , 19.03 , 4.28 , 3.13 , 1.56 
Total, 467.60 , 456.17 , 492.17 , 370.88 , 297.85 , 252.83 , 192.03 , 59.41 , 18.22 , 16.60 
,,,,,,,,,,
Working Capital, 70.67 , (18.02), (32.81), (55.06), (69.04), (76.93), (94.89), (101.18), (100.93), (100.00)
Debtors, 9.37 , 16.66 , 22.31 , 11.38 , 23.17 , 7.65 , 3.83 , 1.08 , 0.45 , -   
Inventory, 22.50 , 30.51 , 39.95 , 18.60 , 12.21 , 12.43 , 8.66 , 0.26 , 0.26 , -   
,,,,,,,,,,
Debtor Days, 28.45 , 42.55 , 39.08 , 25.68 , 97.62 , 34.54 , 18.80 , 15.14 , 288.16 , -   
Inventory Turnover, 5.34 , 4.68 , 5.22 , 8.70 , 7.10 , 6.50 , 8.59 , 100.12 , 2.19 , -   
,,,,,,,,,,
Return on Equity,-139%,-1392%,,,,,,,,
Return on Capital Emp,,-2%,4%,-6%,-37%,-18%,-16%,-162%,,
,,,,,,,,,,
