JUBILANT LIFE SCIENCES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,409.38 "," 2,429.38 "," 2,195.95 "," 2,633.02 "," 3,141.71 "," 3,665.65 "," 3,172.32 "," 2,656.15 "," 2,491.22 "," 3,306.33 "," 3,438.61 "," 4,388.14 "," 3,341.63 "
Expenses," 1,877.96 "," 1,914.34 "," 1,755.35 "," 2,212.52 "," 2,649.90 "," 3,075.62 "," 3,159.78 "," 2,343.87 "," 2,173.22 "," 2,767.08 "," 3,117.74 "," 3,781.06 "," 3,029.81 "
Operating Profit, 531.42 , 515.04 , 440.60 , 420.50 , 491.81 , 590.03 , 12.54 , 312.28 , 318.00 , 539.25 , 320.87 , 607.08 , 311.82 
Other Income, 89.05 , 25.95 , 29.89 , (141.32), (89.88), (198.12), 574.45 , 61.74 , 51.90 , 46.21 , 78.00 , -   , -   
Depreciation, 74.62 , 65.11 , 99.91 , 132.00 , 152.17 , 175.29 , 107.41 , 86.98 , 81.13 , 82.60 , 86.48 , 86.48 , 86.48 
Interest, 272.82 , 16.61 , 70.63 , 193.12 , 262.57 , 284.80 , 233.29 , 200.66 , 174.26 , 135.17 , 128.96 , 128.96 , 128.96 
Profit before tax, 273.03 , 459.27 , 299.95 , (45.94), (12.81), (68.16), 246.30 , 86.39 , 114.52 , 367.69 , 183.43 , 391.64 , 96.38 
Tax, 12.29 , 96.17 , 20.32 , 34.97 , 30.51 , (68.98), 41.19 , 13.39 , 35.33 , 104.26 , 35.80 ,20%,20%
Net profit, 260.74 , 363.10 , 279.63 , (80.91), (43.32), 0.82 , 205.11 , 73.00 , 79.19 , 263.44 , 147.63 , 315.20 , 77.57 
EPS, 17.67 , 22.86 , 17.55 , (5.08), (2.72), 0.05 , 12.88 , 4.58 , 4.97 , 16.54 , 9.27 , 19.79 , 4.87 
Price to earning, 6.11 , 14.06 , 10.55 , (36.69), (63.58)," 3,274.43 ", 12.51 , 87.29 , 163.39 , 49.91 , 55.29 , 88.97 , 55.29 
Price, 107.93 , 321.38 , 185.22 , 186.32 , 172.87 , 168.54 , 161.05 , 399.97 , 812.15 , 825.39 , 512.35 ," 1,760.40 ", 269.21 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,8.49%,8.75%,11.39%,0.00%,0.00%,5652.44%,23.30%,65.47%,60.35%,18.14%,,,
OPM,22.06%,21.20%,20.06%,15.97%,15.65%,16.10%,0.40%,11.76%,12.76%,16.31%,9.33%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,3.58%,6.02%,1.03%,1.39%,32.72%,32.72%,1.03%
,,,,,,OPM,14.84%,12.74%,11.59%,13.83%,9.33%,13.83%,9.33%
,,,,,,Price to Earning, 408.17 , 607.14 , 607.14 , 88.97 , 55.29 , 88.97 , 55.29 
