D B CORP LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 168.79 , 181.52 , 183.28 , 183.31 , 183.37 , 183.49 , 183.65 , 183.74 , 183.90 , 184.03 
Reserves, 154.40 , 547.64 , 672.04 , 776.53 , 891.01 , 960.92 ," 1,102.83 "," 1,215.68 "," 1,414.96 "," 1,750.01 "
Borrowings, 531.45 , 296.96 , 211.07 , 213.25 , 162.79 , 154.45 , 123.55 , 137.28 , 80.89 , 44.86 
Other Liabilities, 248.95 , 260.08 , 324.87 , 415.10 , 453.97 , 489.02 , 514.04 , 446.21 , 443.30 , 503.15 
Total," 1,103.59 "," 1,286.20 "," 1,391.26 "," 1,588.19 "," 1,691.14 "," 1,787.88 "," 1,924.07 "," 1,982.91 "," 2,123.05 "," 2,482.05 "
,,,,,,,,,,
Net Block, 285.33 , 506.11 , 665.16 , 744.70 , 788.98 , 848.36 , 813.62 , 864.54 , 908.03 , 999.52 
Capital Work in Progress, 270.83 , 61.43 , 41.29 , 44.97 , 7.02 , 2.22 , 4.45 , 45.85 , 21.36 , 21.29 
Investments, 94.33 , 91.08 , 52.03 , 82.77 , 158.41 , 73.52 , 69.74 , 72.82 , 34.79 , 43.45 
Other Assets, 453.10 , 627.58 , 632.78 , 715.75 , 736.73 , 863.78 ," 1,036.26 ", 999.70 ," 1,158.87 "," 1,417.79 "
Total," 1,103.59 "," 1,286.20 "," 1,391.26 "," 1,588.19 "," 1,691.14 "," 1,787.88 "," 1,924.07 "," 1,982.91 "," 2,123.05 "," 2,482.05 "
,,,,,,,,,,
Working Capital, 204.15 , 367.50 , 307.91 , 300.65 , 282.76 , 374.76 , 522.22 , 553.49 , 715.57 , 914.64 
Debtors, 170.13 , 183.48 , 238.57 , 244.63 , 303.89 , 327.42 , 344.99 , 377.16 , 417.66 , 541.73 
Inventory, 71.08 , 72.16 , 72.80 , 118.38 , 129.82 , 173.23 , 140.20 , 167.47 , 198.71 , 159.94 
,,,,,,,,,,
Debtor Days, 67.46 , 66.06 , 69.30 , 61.93 , 70.25 , 64.38 , 62.68 , 67.21 , 67.53 , 84.92 
Inventory Turnover, 12.95 , 14.05 , 17.26 , 12.18 , 12.16 , 10.72 , 14.33 , 12.23 , 11.36 , 14.56 
,,,,,,,,,,
Return on Equity,21%,27%,31%,22%,21%,27%,25%,21%,24%,17%
Return on Capital Emp,,36%,37%,28%,29%,36%,37%,32%,36%,27%
,,,,,,,,,,
