ARCHIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 6.76 , 6.76 , 6.76 , 6.76 , 6.76 , 6.76 , 6.76 , 6.76 , 6.76 , 6.76 
Reserves, 72.92 , 80.14 , 90.70 , 98.63 , 103.95 , 107.45 , 101.30 , 103.96 , 99.95 , 110.79 
Borrowings, 17.18 , 14.95 , 18.40 , 8.55 , 4.95 , 8.68 , 6.59 , 15.19 , 15.32 , 16.56 
Other Liabilities, 32.70 , 29.93 , 36.02 , 32.86 , 32.79 , 32.81 , 29.78 , 29.10 , 36.43 , 36.21 
Total, 129.56 , 131.78 , 151.88 , 146.80 , 148.45 , 155.70 , 144.43 , 155.01 , 158.46 , 170.32 
,,,,,,,,,,
Net Block, 35.55 , 52.96 , 60.33 , 65.68 , 64.69 , 71.94 , 55.91 , 57.82 , 61.45 , 75.54 
Capital Work in Progress, 12.87 , 1.62 , 0.62 , 0.64 , 1.16 , 0.30 , 0.19 , 0.12 , 0.38 , 0.10 
Investments, 0.54 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Assets, 80.60 , 77.20 , 90.93 , 80.48 , 82.60 , 83.46 , 88.33 , 97.07 , 96.63 , 94.68 
Total, 129.56 , 131.78 , 151.88 , 146.80 , 148.45 , 155.70 , 144.43 , 155.01 , 158.46 , 170.32 
,,,,,,,,,,
Working Capital, 47.90 , 47.27 , 54.91 , 47.62 , 49.81 , 50.65 , 58.55 , 67.97 , 60.20 , 58.47 
Debtors, 11.81 , 13.11 , 16.28 , 16.76 , 18.56 , 21.12 , 21.79 , 21.99 , 19.96 , 21.99 
Inventory, 44.11 , 46.45 , 56.26 , 45.55 , 44.12 , 39.86 , 49.01 , 57.17 , 56.87 , 51.78 
,,,,,,,,,,
Debtor Days, 31.36 , 30.89 , 31.81 , 30.59 , 33.88 , 39.54 , 40.89 , 41.35 , 39.69 , 51.17 
Inventory Turnover, 3.12 , 3.34 , 3.32 , 4.39 , 4.53 , 4.89 , 3.97 , 3.40 , 3.23 , 3.03 
,,,,,,,,,,
Return on Equity,-1%,10%,11%,9%,6%,5%,4%,3%,-3%,-2%
Return on Capital Emp,,15%,17%,15%,11%,9%,8%,6%,-2%,0%
,,,,,,,,,,
