JAYANT AGRO ORGANICS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.50 , 7.50 , 7.50 , 7.50 , 7.50 , 7.50 , 7.50 , 7.50 , 7.50 , 15.00 
Reserves, 64.32 , 71.36 , 86.09 , 109.89 , 135.66 , 174.68 , 179.24 , 197.86 , 230.48 , 255.25 
Borrowings, 65.80 , 165.35 , 169.52 , 205.74 , 231.86 , 222.87 , 143.29 , 101.68 , 177.93 , 192.13 
Other Liabilities, 46.37 , 47.01 , 65.01 , 111.36 , 57.98 , 77.12 , 57.73 , 73.80 , 66.15 , 58.57 
Total, 183.99 , 291.22 , 328.12 , 434.49 , 433.00 , 482.17 , 387.76 , 380.84 , 482.06 , 520.95 
,,,,,,,,,,
Net Block, 31.75 , 35.42 , 36.93 , 140.42 , 159.04 , 161.94 , 172.51 , 170.46 , 164.15 , 163.72 
Capital Work in Progress, 0.12 , 1.71 , 1.54 , 9.62 , 15.38 , 13.60 , 4.77 , 0.39 , 2.72 , 3.15 
Investments, 20.97 , 25.73 , 25.82 , 7.49 , 6.49 , 15.49 , 15.49 , 15.49 , 15.53 , 15.53 
Other Assets, 131.15 , 228.36 , 263.83 , 276.96 , 252.09 , 291.14 , 194.99 , 194.50 , 299.66 , 338.55 
Total, 183.99 , 291.22 , 328.12 , 434.49 , 433.00 , 482.17 , 387.76 , 380.84 , 482.06 , 520.95 
,,,,,,,,,,
Working Capital, 84.78 , 181.35 , 198.82 , 165.60 , 194.11 , 214.02 , 137.26 , 120.70 , 233.51 , 279.98 
Debtors, 26.74 , 42.98 , 78.44 , 107.99 , 57.44 , 67.33 , 43.05 , 44.94 , 61.43 , 77.63 
Inventory, 43.16 , 92.73 , 94.00 , 83.17 , 74.51 , 101.82 , 69.78 , 91.27 , 180.95 , 212.25 
,,,,,,,,,,
Debtor Days, 11.47 , 17.85 , 25.06 , 23.71 , 17.13 , 37.65 , 24.00 , 29.20 , 34.16 , 36.33 
Inventory Turnover, 19.72 , 9.48 , 12.16 , 19.99 , 16.42 , 6.41 , 9.38 , 6.16 , 3.63 , 3.67 
,,,,,,,,,,
Return on Equity,8%,10%,19%,19%,19%,20%,6%,11%,19%,16%
Return on Capital Emp,,14%,18%,22%,19%,18%,10%,14%,22%,20%
,,,,,,,,,,
