ARVIND SMARTSPACES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , -   , 29.81 , 7.00 , 25.97 , 43.60 , 61.27 , 110.84 , 90.02 , 128.06 , 233.27 , 233.27 , 182.06 
Expenses, -   , 0.01 , 30.95 , 1.02 , 14.27 , 27.55 , 38.22 , 78.06 , 62.48 , 91.44 , 170.91 , 164.52 , 133.39 
Operating Profit, -   , (0.01), (1.14), 5.98 , 11.70 , 16.05 , 23.05 , 32.78 , 27.54 , 36.62 , 62.36 , 68.75 , 48.67 
Other Income, -   , 0.04 , 1.32 , 0.13 , 0.18 , 0.05 , 0.28 , 3.52 , 4.80 , 14.06 , 16.81 , -   , -   
Depreciation, -   , -   , 0.02 , 0.17 , 0.24 , 0.28 , 0.33 , 0.78 , 0.82 , 0.85 , 0.87 , 0.87 , 0.87 
Interest, -   , -   , -   , 3.21 , 9.27 , 4.22 , 7.64 , 8.39 , 11.58 , 14.65 , 20.15 , 20.15 , 20.15 
Profit before tax, -   , 0.03 , 0.16 , 2.73 , 3.21 , 11.67 , 15.93 , 27.12 , 19.95 , 35.19 , 58.15 , 47.73 , 27.65 
Tax, -   , 0.01 , 0.09 , 0.03 , (0.03), 2.39 , 4.94 , 9.82 , (0.65), 5.40 , 12.13 ,21%,21%
Net profit, -   , 0.02 , 0.07 , 2.70 , 3.24 , 9.28 , 10.98 , 17.31 , 20.59 , 29.78 , 46.03 , 37.77 , 21.88 
EPS, -   , 4.00 , 14.00 , 540.00 , 30.86 , 9.23 , 10.93 , 6.70 , 7.25 , 9.34 , 13.06 , 10.72 , 6.21 
Price to earning,  ,  ,  ,  ,  ,  ,  , 13.41 , 14.08 , 20.48 , 9.09 , 14.26 , 9.09 
Price, -   , -   , -   , -   , -   , -   , -   , 89.86 , 102.07 , 191.40 , 118.70 , 152.92 , 56.43 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,0.00%,85.43%,45.05%,36.81%,37.62%,29.57%,30.59%,28.60%,26.73%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,23.15%,37.59%,27.86%,82.16%,82.16%,23.15%
,,,,,,OPM,30.96%,32.93%,31.36%,29.47%,26.73%,29.47%,26.73%
,,,,,,Price to Earning, 14.26 , 14.26 , 14.26 , 14.26 , 9.09 , 14.26 , 9.09 
