GTN INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 195.13 , 263.46 , 399.12 , 380.18 , 422.26 , 561.78 , 408.69 , 280.06 , 283.72 , 295.53 , 352.13 , 352.13 , 259.46 
Expenses, 199.97 , 248.21 , 347.22 , 364.54 , 400.50 , 529.37 , 395.56 , 258.36 , 264.42 , 277.07 , 329.05 , 327.76 , 245.43 
Operating Profit, (4.84), 15.25 , 51.90 , 15.64 , 21.76 , 32.41 , 13.13 , 21.70 , 19.30 , 18.46 , 23.08 , 24.37 , 14.04 
Other Income, 9.96 , 7.15 , 0.90 , 1.88 , (5.10), 2.36 , 3.92 , (7.12), 1.24 , 4.09 , 1.05 , -   , -   
Depreciation, 15.37 , 15.69 , 15.46 , 15.63 , 15.17 , 14.95 , 8.72 , 1.23 , 8.77 , 8.76 , 9.39 , 9.39 , 9.39 
Interest, 17.23 , 16.28 , 19.65 , 17.02 , 22.98 , 24.03 , 21.46 , 18.32 , 18.66 , 22.52 , 23.79 , 23.79 , 23.79 
Profit before tax, (27.48), (9.57), 17.69 , (15.13), (21.49), (4.21), (13.13), (4.96), (6.89), (8.72), (9.05), (8.81), (19.14)
Tax, (8.72), (3.56), 8.18 , (5.95), (5.18), (3.38), (0.59), (0.54), (2.16), (2.48), (0.58),0%,0%
Net profit, (18.76), (6.01), 9.51 , (9.18), (16.31), (0.83), (12.54), (4.42), (4.72), (6.24), (8.47), (8.81), (19.14)
EPS, (16.23), (5.20), 5.42 , (5.23), (9.29), (0.47), (7.14), (2.52), (2.69), (3.55), (4.83), (5.02), (10.91)
Price to earning, (0.49), (3.14), 3.99 , (1.98), (0.93), (17.53), (1.47), (4.20), (8.20), (3.80), -   , -   , -   
Price, 8.02 , 16.32 , 21.63 , 10.35 , 8.68 , 8.29 , 10.51 , 10.58 , 22.04 , 13.50 , 9.85 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,5.79%,13.00%,4.11%,5.15%,5.77%,3.21%,7.75%,6.80%,6.25%,6.55%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.72%,-4.20%,-6.89%,-10.24%,19.15%,19.15%,-10.24%
,,,,,,OPM,6.00%,5.41%,5.74%,6.92%,6.55%,6.92%,5.41%
,,,,,,Price to Earning, 3.99 ,  ,  ,  , -   , -   , -   
