GARDEN SILK MILLS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 38.29 , 38.29 , 38.29 , 38.29 , 38.29 , 40.13 , 42.08 , 42.08 , 42.08 , 42.08 
Reserves, 396.83 , 452.00 , 531.85 , 452.98 , 352.28 , 218.50 , 72.55 , (68.05), (164.44), (252.95)
Borrowings, 903.76 ," 1,027.92 "," 1,298.13 "," 1,322.16 "," 1,329.20 "," 1,353.83 "," 1,172.35 "," 1,123.12 "," 1,303.92 "," 1,091.27 "
Other Liabilities, 264.01 , 451.14 , 508.65 , 567.41 , 649.29 , 415.25 , 681.46 , 712.80 , 669.35 ," 1,093.24 "
Total," 1,602.89 "," 1,969.35 "," 2,376.92 "," 2,380.84 "," 2,369.06 "," 2,027.71 "," 1,968.44 "," 1,809.95 "," 1,850.91 "," 1,973.64 "
,,,,,,,,,,
Net Block, 850.46 , 947.57 , 993.38 ," 1,321.84 "," 1,263.67 "," 1,241.76 "," 1,191.44 "," 1,147.74 "," 1,093.70 "," 1,030.37 "
Capital Work in Progress, 138.38 , 195.05 , 275.21 , 73.29 , 86.82 , 46.75 , 32.03 , 31.17 , 30.84 , 15.14 
Investments, 51.58 , 76.61 , 46.09 , 13.54 , 13.57 , 13.57 , 13.94 , 14.21 , 10.94 , 10.65 
Other Assets, 562.47 , 750.12 ," 1,062.24 ", 972.17 ," 1,005.00 ", 725.63 , 731.03 , 616.83 , 715.43 , 917.48 
Total," 1,602.89 "," 1,969.35 "," 2,376.92 "," 2,380.84 "," 2,369.06 "," 2,027.71 "," 1,968.44 "," 1,809.95 "," 1,850.91 "," 1,973.64 "
,,,,,,,,,,
Working Capital, 298.46 , 298.98 , 553.59 , 404.76 , 355.71 , 310.38 , 49.57 , (95.97), 46.08 , (175.76)
Debtors, 67.47 , 126.87 , 159.54 , 142.82 , 203.73 , 146.03 , 106.07 , 149.40 , 151.26 , 210.62 
Inventory, 217.55 , 365.36 , 641.09 , 488.75 , 443.25 , 320.07 , 312.81 , 293.46 , 388.21 , 422.88 
,,,,,,,,,,
Debtor Days, 18.49 , 18.41 , 17.12 , 14.87 , 20.11 , 17.54 , 14.83 , 23.22 , 22.68 , 25.34 
Inventory Turnover, 6.12 , 6.88 , 5.30 , 7.17 , 8.34 , 9.49 , 8.35 , 8.00 , 6.27 , 7.17 
,,,,,,,,,,
Return on Equity,11%,13%,15%,-16%,-26%,-56%,-125%,,,
Return on Capital Emp,,13%,13%,2%,0%,-2%,3%,3%,8%,10%
,,,,,,,,,,
